"","date","hits","keyword","geo","time","gprop","category"
"17791",2010-09-01,"2","unrest","NG","all","web",0
"17792",2010-10-01,"0","unrest","NG","all","web",0
"17793",2010-11-01,"0","unrest","NG","all","web",0
"17794",2010-12-01,"0","unrest","NG","all","web",0
"17795",2011-01-01,"1","unrest","NG","all","web",0
"17796",2011-02-01,"4","unrest","NG","all","web",0
"17797",2011-03-01,"5","unrest","NG","all","web",0
"17798",2011-04-01,"3","unrest","NG","all","web",0
"17799",2011-05-01,"0","unrest","NG","all","web",0
"17800",2011-06-01,"0","unrest","NG","all","web",0
"17801",2011-07-01,"0","unrest","NG","all","web",0
"17802",2011-08-01,"1","unrest","NG","all","web",0
"17803",2011-09-01,"1","unrest","NG","all","web",0
"17804",2011-10-01,"1","unrest","NG","all","web",0
"17805",2011-11-01,"1","unrest","NG","all","web",0
"17806",2011-12-01,"1","unrest","NG","all","web",0
"17807",2012-01-01,"1","unrest","NG","all","web",0
"17808",2012-02-01,"1","unrest","NG","all","web",0
"17809",2012-03-01,"1","unrest","NG","all","web",0
"17810",2012-04-01,"<1","unrest","NG","all","web",0
"17811",2012-05-01,"0","unrest","NG","all","web",0
"17812",2012-06-01,"1","unrest","NG","all","web",0
"17813",2012-07-01,"<1","unrest","NG","all","web",0
"17814",2012-08-01,"1","unrest","NG","all","web",0
"17815",2012-09-01,"1","unrest","NG","all","web",0
"17816",2012-10-01,"<1","unrest","NG","all","web",0
"17817",2012-11-01,"<1","unrest","NG","all","web",0
"17818",2012-12-01,"<1","unrest","NG","all","web",0
"17819",2013-01-01,"1","unrest","NG","all","web",0
"17820",2013-02-01,"1","unrest","NG","all","web",0
"17821",2013-03-01,"<1","unrest","NG","all","web",0
"17822",2013-04-01,"<1","unrest","NG","all","web",0
"17823",2013-05-01,"1","unrest","NG","all","web",0
"17824",2013-06-01,"<1","unrest","NG","all","web",0
"17825",2013-07-01,"<1","unrest","NG","all","web",0
"17826",2013-08-01,"<1","unrest","NG","all","web",0
"17827",2013-09-01,"1","unrest","NG","all","web",0
"17828",2013-10-01,"0","unrest","NG","all","web",0
"17829",2013-11-01,"<1","unrest","NG","all","web",0
"17830",2013-12-01,"<1","unrest","NG","all","web",0
"17831",2014-01-01,"<1","unrest","NG","all","web",0
"17832",2014-02-01,"<1","unrest","NG","all","web",0
"17833",2014-03-01,"<1","unrest","NG","all","web",0
"17834",2014-04-01,"<1","unrest","NG","all","web",0
"17835",2014-05-01,"1","unrest","NG","all","web",0
"17836",2014-06-01,"<1","unrest","NG","all","web",0
"17837",2014-07-01,"0","unrest","NG","all","web",0
"17838",2014-08-01,"0","unrest","NG","all","web",0
"17839",2014-09-01,"<1","unrest","NG","all","web",0
"17840",2014-10-01,"<1","unrest","NG","all","web",0
"17841",2014-11-01,"1","unrest","NG","all","web",0
"17842",2014-12-01,"<1","unrest","NG","all","web",0
"17843",2015-01-01,"0","unrest","NG","all","web",0
"17844",2015-02-01,"<1","unrest","NG","all","web",0
"17845",2015-03-01,"0","unrest","NG","all","web",0
"17846",2015-04-01,"<1","unrest","NG","all","web",0
"17847",2015-05-01,"<1","unrest","NG","all","web",0
"17848",2015-06-01,"<1","unrest","NG","all","web",0
"17849",2015-07-01,"<1","unrest","NG","all","web",0
"17850",2015-08-01,"<1","unrest","NG","all","web",0
"17851",2015-09-01,"0","unrest","NG","all","web",0
"17852",2015-10-01,"<1","unrest","NG","all","web",0
"17853",2015-11-01,"0","unrest","NG","all","web",0
"17854",2015-12-01,"<1","unrest","NG","all","web",0
"17855",2016-01-01,"<1","unrest","NG","all","web",0
"17856",2016-02-01,"<1","unrest","NG","all","web",0
"17857",2016-03-01,"<1","unrest","NG","all","web",0
"17858",2016-04-01,"<1","unrest","NG","all","web",0
"17859",2016-05-01,"<1","unrest","NG","all","web",0
"17860",2016-06-01,"<1","unrest","NG","all","web",0
"17861",2016-07-01,"<1","unrest","NG","all","web",0
"17862",2016-08-01,"0","unrest","NG","all","web",0
"17863",2016-09-01,"<1","unrest","NG","all","web",0
"17864",2016-10-01,"0","unrest","NG","all","web",0
"17865",2016-11-01,"<1","unrest","NG","all","web",0
"17866",2016-12-01,"<1","unrest","NG","all","web",0
"17867",2017-01-01,"<1","unrest","NG","all","web",0
"17868",2017-02-01,"<1","unrest","NG","all","web",0
"17869",2017-03-01,"<1","unrest","NG","all","web",0
"17870",2017-04-01,"<1","unrest","NG","all","web",0
"17871",2017-05-01,"<1","unrest","NG","all","web",0
"17872",2017-06-01,"<1","unrest","NG","all","web",0
"17873",2017-07-01,"<1","unrest","NG","all","web",0
"17874",2017-08-01,"<1","unrest","NG","all","web",0
"17875",2017-09-01,"<1","unrest","NG","all","web",0
"17876",2017-10-01,"<1","unrest","NG","all","web",0
"17877",2017-11-01,"<1","unrest","NG","all","web",0
"17878",2017-12-01,"<1","unrest","NG","all","web",0
"17879",2018-01-01,"<1","unrest","NG","all","web",0
"17880",2018-02-01,"<1","unrest","NG","all","web",0
"17881",2018-03-01,"<1","unrest","NG","all","web",0
"17882",2018-04-01,"<1","unrest","NG","all","web",0
"17883",2018-05-01,"<1","unrest","NG","all","web",0
"17884",2018-06-01,"<1","unrest","NG","all","web",0
"17885",2018-07-01,"<1","unrest","NG","all","web",0
"17886",2018-08-01,"<1","unrest","NG","all","web",0
"17887",2018-09-01,"<1","unrest","NG","all","web",0
"17888",2018-10-01,"<1","unrest","NG","all","web",0
"17889",2018-11-01,"<1","unrest","NG","all","web",0
"17890",2018-12-01,"<1","unrest","NG","all","web",0
"17891",2019-01-01,"<1","unrest","NG","all","web",0
"17892",2019-02-01,"<1","unrest","NG","all","web",0
"17893",2019-03-01,"<1","unrest","NG","all","web",0
"17894",2019-04-01,"<1","unrest","NG","all","web",0
"17895",2019-05-01,"<1","unrest","NG","all","web",0
"17896",2019-06-01,"<1","unrest","NG","all","web",0
"17897",2019-07-01,"0","unrest","NG","all","web",0
"17898",2019-08-01,"<1","unrest","NG","all","web",0
"17899",2019-09-01,"<1","unrest","NG","all","web",0
"17900",2019-10-01,"<1","unrest","NG","all","web",0
"17901",2019-11-01,"<1","unrest","NG","all","web",0
"17902",2019-12-01,"0","unrest","NG","all","web",0
"17903",2020-01-01,"<1","unrest","NG","all","web",0
"17904",2020-02-01,"<1","unrest","NG","all","web",0
"17905",2020-03-01,"<1","unrest","NG","all","web",0
"17906",2020-04-01,"1","unrest","NG","all","web",0
"17907",2020-05-01,"<1","unrest","NG","all","web",0
"17908",2020-06-01,"<1","unrest","NG","all","web",0
"17909",2020-07-01,"<1","unrest","NG","all","web",0
"17910",2020-08-01,"<1","unrest","NG","all","web",0
"17911",2020-09-01,"<1","unrest","NG","all","web",0
"17912",2020-10-01,"1","unrest","NG","all","web",0
"17913",2020-11-01,"<1","unrest","NG","all","web",0
"17914",2020-12-01,"<1","unrest","NG","all","web",0
"17915",2021-01-01,"<1","unrest","NG","all","web",0
"17916",2021-02-01,"<1","unrest","NG","all","web",0
"17917",2021-03-01,"<1","unrest","NG","all","web",0
"17918",2021-04-01,"<1","unrest","NG","all","web",0
"17919",2021-05-01,"<1","unrest","NG","all","web",0
"17920",2021-06-01,"<1","unrest","NG","all","web",0
"17921",2021-07-01,"<1","unrest","NG","all","web",0
"17922",2021-08-01,"<1","unrest","NG","all","web",0
"17923",2021-09-01,"<1","unrest","NG","all","web",0
"17924",2021-10-01,"<1","unrest","NG","all","web",0
"17925",2021-11-01,"<1","unrest","NG","all","web",0
"17926",2021-12-01,"<1","unrest","NG","all","web",0
"17927",2022-01-01,"<1","unrest","NG","all","web",0
"17928",2022-02-01,"<1","unrest","NG","all","web",0
"17929",2022-03-01,"<1","unrest","NG","all","web",0
"17930",2022-04-01,"<1","unrest","NG","all","web",0
"17931",2022-05-01,"<1","unrest","NG","all","web",0
"17932",2022-06-01,"<1","unrest","NG","all","web",0
"17933",2022-07-01,"0","unrest","NG","all","web",0
"17934",2022-08-01,"<1","unrest","NG","all","web",0
"17935",2022-09-01,"<1","unrest","NG","all","web",0
"17936",2022-10-01,"<1","unrest","NG","all","web",0
"17937",2022-11-01,"<1","unrest","NG","all","web",0
"17938",2022-12-01,"<1","unrest","NG","all","web",0
"17939",2023-01-01,"<1","unrest","NG","all","web",0
"17940",2023-02-01,"<1","unrest","NG","all","web",0
"17941",2004-01-01,"0","unrest","NO","all","web",0
"17942",2004-02-01,"50","unrest","NO","all","web",0
"17943",2004-03-01,"0","unrest","NO","all","web",0
"17944",2004-04-01,"100","unrest","NO","all","web",0
"17945",2004-05-01,"0","unrest","NO","all","web",0
"17946",2004-06-01,"29","unrest","NO","all","web",0
"17947",2004-07-01,"0","unrest","NO","all","web",0
"17948",2004-08-01,"48","unrest","NO","all","web",0
"17949",2004-09-01,"0","unrest","NO","all","web",0
"17950",2004-10-01,"0","unrest","NO","all","web",0
"17951",2004-11-01,"0","unrest","NO","all","web",0
"17952",2004-12-01,"0","unrest","NO","all","web",0
"17953",2005-01-01,"19","unrest","NO","all","web",0
"17954",2005-02-01,"0","unrest","NO","all","web",0
"17955",2005-03-01,"0","unrest","NO","all","web",0
"17956",2005-04-01,"0","unrest","NO","all","web",0
"17957",2005-05-01,"0","unrest","NO","all","web",0
"17958",2005-06-01,"0","unrest","NO","all","web",0
"17959",2005-07-01,"27","unrest","NO","all","web",0
"17960",2005-08-01,"0","unrest","NO","all","web",0
"17961",2005-09-01,"0","unrest","NO","all","web",0
"17962",2005-10-01,"0","unrest","NO","all","web",0
"17963",2005-11-01,"0","unrest","NO","all","web",0
"17964",2005-12-01,"0","unrest","NO","all","web",0
"17965",2006-01-01,"26","unrest","NO","all","web",0
"17966",2006-02-01,"23","unrest","NO","all","web",0
"17967",2006-03-01,"11","unrest","NO","all","web",0
"17968",2006-04-01,"16","unrest","NO","all","web",0
"17969",2006-05-01,"12","unrest","NO","all","web",0
"17970",2006-06-01,"0","unrest","NO","all","web",0
"17971",2006-07-01,"0","unrest","NO","all","web",0
"17972",2006-08-01,"0","unrest","NO","all","web",0
"17973",2006-09-01,"10","unrest","NO","all","web",0
"17974",2006-10-01,"0","unrest","NO","all","web",0
"17975",2006-11-01,"0","unrest","NO","all","web",0
"17976",2006-12-01,"0","unrest","NO","all","web",0
"17977",2007-01-01,"0","unrest","NO","all","web",0
"17978",2007-02-01,"20","unrest","NO","all","web",0
"17979",2007-03-01,"0","unrest","NO","all","web",0
"17980",2007-04-01,"0","unrest","NO","all","web",0
"17981",2007-05-01,"0","unrest","NO","all","web",0
"17982",2007-06-01,"8","unrest","NO","all","web",0
"17983",2007-07-01,"0","unrest","NO","all","web",0
"17984",2007-08-01,"0","unrest","NO","all","web",0
"17985",2007-09-01,"0","unrest","NO","all","web",0
"17986",2007-10-01,"0","unrest","NO","all","web",0
"17987",2007-11-01,"7","unrest","NO","all","web",0
"17988",2007-12-01,"0","unrest","NO","all","web",0
"17989",2008-01-01,"0","unrest","NO","all","web",0
"17990",2008-02-01,"17","unrest","NO","all","web",0
"17991",2008-03-01,"0","unrest","NO","all","web",0
"17992",2008-04-01,"0","unrest","NO","all","web",0
"17993",2008-05-01,"0","unrest","NO","all","web",0
"17994",2008-06-01,"0","unrest","NO","all","web",0
"17995",2008-07-01,"0","unrest","NO","all","web",0
"17996",2008-08-01,"4","unrest","NO","all","web",0
"17997",2008-09-01,"0","unrest","NO","all","web",0
"17998",2008-10-01,"0","unrest","NO","all","web",0
"17999",2008-11-01,"5","unrest","NO","all","web",0
"18000",2008-12-01,"0","unrest","NO","all","web",0
"18001",2009-01-01,"6","unrest","NO","all","web",0
"18002",2009-02-01,"0","unrest","NO","all","web",0
"18003",2009-03-01,"0","unrest","NO","all","web",0
"18004",2009-04-01,"0","unrest","NO","all","web",0
"18005",2009-05-01,"0","unrest","NO","all","web",0
"18006",2009-06-01,"0","unrest","NO","all","web",0
"18007",2009-07-01,"0","unrest","NO","all","web",0
"18008",2009-08-01,"0","unrest","NO","all","web",0
"18009",2009-09-01,"4","unrest","NO","all","web",0
"18010",2009-10-01,"0","unrest","NO","all","web",0
"18011",2009-11-01,"0","unrest","NO","all","web",0
"18012",2009-12-01,"5","unrest","NO","all","web",0
"18013",2010-01-01,"6","unrest","NO","all","web",0
"18014",2010-02-01,"0","unrest","NO","all","web",0
"18015",2010-03-01,"0","unrest","NO","all","web",0
"18016",2010-04-01,"0","unrest","NO","all","web",0
"18017",2010-05-01,"3","unrest","NO","all","web",0
"18018",2010-06-01,"5","unrest","NO","all","web",0
"18019",2010-07-01,"0","unrest","NO","all","web",0
"18020",2010-08-01,"0","unrest","NO","all","web",0
"18021",2010-09-01,"0","unrest","NO","all","web",0
"18022",2010-10-01,"0","unrest","NO","all","web",0
"18023",2010-11-01,"3","unrest","NO","all","web",0
"18024",2010-12-01,"0","unrest","NO","all","web",0
"18025",2011-01-01,"2","unrest","NO","all","web",0
"18026",2011-02-01,"0","unrest","NO","all","web",0
"18027",2011-03-01,"2","unrest","NO","all","web",0
"18028",2011-04-01,"2","unrest","NO","all","web",0
"18029",2011-05-01,"0","unrest","NO","all","web",0
"18030",2011-06-01,"0","unrest","NO","all","web",0
"18031",2011-07-01,"3","unrest","NO","all","web",0
"18032",2011-08-01,"0","unrest","NO","all","web",0
"18033",2011-09-01,"4","unrest","NO","all","web",0
"18034",2011-10-01,"1","unrest","NO","all","web",0
"18035",2011-11-01,"0","unrest","NO","all","web",0
"18036",2011-12-01,"3","unrest","NO","all","web",0
"18037",2012-01-01,"2","unrest","NO","all","web",0
"18038",2012-02-01,"0","unrest","NO","all","web",0
"18039",2012-03-01,"3","unrest","NO","all","web",0
"18040",2012-04-01,"1","unrest","NO","all","web",0
"18041",2012-05-01,"1","unrest","NO","all","web",0
"18042",2012-06-01,"0","unrest","NO","all","web",0
"18043",2012-07-01,"0","unrest","NO","all","web",0
"18044",2012-08-01,"0","unrest","NO","all","web",0
"18045",2012-09-01,"0","unrest","NO","all","web",0
"18046",2012-10-01,"0","unrest","NO","all","web",0
"18047",2012-11-01,"0","unrest","NO","all","web",0
"18048",2012-12-01,"2","unrest","NO","all","web",0
"18049",2013-01-01,"0","unrest","NO","all","web",0
"18050",2013-02-01,"0","unrest","NO","all","web",0
"18051",2013-03-01,"0","unrest","NO","all","web",0
"18052",2013-04-01,"0","unrest","NO","all","web",0
"18053",2013-05-01,"0","unrest","NO","all","web",0
"18054",2013-06-01,"0","unrest","NO","all","web",0
"18055",2013-07-01,"0","unrest","NO","all","web",0
"18056",2013-08-01,"1","unrest","NO","all","web",0
"18057",2013-09-01,"0","unrest","NO","all","web",0
"18058",2013-10-01,"3","unrest","NO","all","web",0
"18059",2013-11-01,"1","unrest","NO","all","web",0
"18060",2013-12-01,"0","unrest","NO","all","web",0
"18061",2014-01-01,"1","unrest","NO","all","web",0
"18062",2014-02-01,"0","unrest","NO","all","web",0
"18063",2014-03-01,"0","unrest","NO","all","web",0
"18064",2014-04-01,"0","unrest","NO","all","web",0
"18065",2014-05-01,"2","unrest","NO","all","web",0
"18066",2014-06-01,"2","unrest","NO","all","web",0
"18067",2014-07-01,"0","unrest","NO","all","web",0
"18068",2014-08-01,"2","unrest","NO","all","web",0
"18069",2014-09-01,"0","unrest","NO","all","web",0
"18070",2014-10-01,"1","unrest","NO","all","web",0
"18071",2014-11-01,"1","unrest","NO","all","web",0
"18072",2014-12-01,"2","unrest","NO","all","web",0
"18073",2015-01-01,"1","unrest","NO","all","web",0
"18074",2015-02-01,"0","unrest","NO","all","web",0
"18075",2015-03-01,"0","unrest","NO","all","web",0
"18076",2015-04-01,"2","unrest","NO","all","web",0
"18077",2015-05-01,"0","unrest","NO","all","web",0
"18078",2015-06-01,"0","unrest","NO","all","web",0
"18079",2015-07-01,"0","unrest","NO","all","web",0
"18080",2015-08-01,"1","unrest","NO","all","web",0
"18081",2015-09-01,"1","unrest","NO","all","web",0
"18082",2015-10-01,"0","unrest","NO","all","web",0
"18083",2015-11-01,"0","unrest","NO","all","web",0
"18084",2015-12-01,"2","unrest","NO","all","web",0
"18085",2016-01-01,"1","unrest","NO","all","web",0
"18086",2016-02-01,"0","unrest","NO","all","web",0
"18087",2016-03-01,"0","unrest","NO","all","web",0
"18088",2016-04-01,"0","unrest","NO","all","web",0
"18089",2016-05-01,"0","unrest","NO","all","web",0
"18090",2016-06-01,"0","unrest","NO","all","web",0
"18091",2016-07-01,"2","unrest","NO","all","web",0
"18092",2016-08-01,"1","unrest","NO","all","web",0
"18093",2016-09-01,"0","unrest","NO","all","web",0
"18094",2016-10-01,"0","unrest","NO","all","web",0
"18095",2016-11-01,"0","unrest","NO","all","web",0
"18096",2016-12-01,"1","unrest","NO","all","web",0
"18097",2017-01-01,"0","unrest","NO","all","web",0
"18098",2017-02-01,"0","unrest","NO","all","web",0
"18099",2017-03-01,"0","unrest","NO","all","web",0
"18100",2017-04-01,"1","unrest","NO","all","web",0
"18101",2017-05-01,"2","unrest","NO","all","web",0
"18102",2017-06-01,"0","unrest","NO","all","web",0
"18103",2017-07-01,"1","unrest","NO","all","web",0
"18104",2017-08-01,"1","unrest","NO","all","web",0
"18105",2017-09-01,"1","unrest","NO","all","web",0
"18106",2017-10-01,"1","unrest","NO","all","web",0
"18107",2017-11-01,"2","unrest","NO","all","web",0
"18108",2017-12-01,"0","unrest","NO","all","web",0
"18109",2018-01-01,"4","unrest","NO","all","web",0
"18110",2018-02-01,"2","unrest","NO","all","web",0
"18111",2018-03-01,"2","unrest","NO","all","web",0
"18112",2018-04-01,"3","unrest","NO","all","web",0
"18113",2018-05-01,"1","unrest","NO","all","web",0
"18114",2018-06-01,"0","unrest","NO","all","web",0
"18115",2018-07-01,"0","unrest","NO","all","web",0
"18116",2018-08-01,"0","unrest","NO","all","web",0
"18117",2018-09-01,"0","unrest","NO","all","web",0
"18118",2018-10-01,"0","unrest","NO","all","web",0
"18119",2018-11-01,"1","unrest","NO","all","web",0
"18120",2018-12-01,"1","unrest","NO","all","web",0
"18121",2019-01-01,"1","unrest","NO","all","web",0
"18122",2019-02-01,"0","unrest","NO","all","web",0
"18123",2019-03-01,"1","unrest","NO","all","web",0
"18124",2019-04-01,"0","unrest","NO","all","web",0
"18125",2019-05-01,"0","unrest","NO","all","web",0
"18126",2019-06-01,"1","unrest","NO","all","web",0
"18127",2019-07-01,"1","unrest","NO","all","web",0
"18128",2019-08-01,"1","unrest","NO","all","web",0
"18129",2019-09-01,"0","unrest","NO","all","web",0
"18130",2019-10-01,"1","unrest","NO","all","web",0
"18131",2019-11-01,"1","unrest","NO","all","web",0
"18132",2019-12-01,"0","unrest","NO","all","web",0
"18133",2020-01-01,"1","unrest","NO","all","web",0
"18134",2020-02-01,"1","unrest","NO","all","web",0
"18135",2020-03-01,"0","unrest","NO","all","web",0
"18136",2020-04-01,"2","unrest","NO","all","web",0
"18137",2020-05-01,"1","unrest","NO","all","web",0
"18138",2020-06-01,"0","unrest","NO","all","web",0
"18139",2020-07-01,"0","unrest","NO","all","web",0
"18140",2020-08-01,"0","unrest","NO","all","web",0
"18141",2020-09-01,"0","unrest","NO","all","web",0
"18142",2020-10-01,"1","unrest","NO","all","web",0
"18143",2020-11-01,"1","unrest","NO","all","web",0
"18144",2020-12-01,"1","unrest","NO","all","web",0
"18145",2021-01-01,"4","unrest","NO","all","web",0
"18146",2021-02-01,"0","unrest","NO","all","web",0
"18147",2021-03-01,"0","unrest","NO","all","web",0
"18148",2021-04-01,"2","unrest","NO","all","web",0
"18149",2021-05-01,"1","unrest","NO","all","web",0
"18150",2021-06-01,"1","unrest","NO","all","web",0
"18151",2021-07-01,"0","unrest","NO","all","web",0
"18152",2021-08-01,"1","unrest","NO","all","web",0
"18153",2021-09-01,"1","unrest","NO","all","web",0
"18154",2021-10-01,"0","unrest","NO","all","web",0
"18155",2021-11-01,"1","unrest","NO","all","web",0
"18156",2021-12-01,"0","unrest","NO","all","web",0
"18157",2022-01-01,"1","unrest","NO","all","web",0
"18158",2022-02-01,"0","unrest","NO","all","web",0
"18159",2022-03-01,"1","unrest","NO","all","web",0
"18160",2022-04-01,"<1","unrest","NO","all","web",0
"18161",2022-05-01,"1","unrest","NO","all","web",0
"18162",2022-06-01,"0","unrest","NO","all","web",0
"18163",2022-07-01,"0","unrest","NO","all","web",0
"18164",2022-08-01,"2","unrest","NO","all","web",0
"18165",2022-09-01,"1","unrest","NO","all","web",0
"18166",2022-10-01,"2","unrest","NO","all","web",0
"18167",2022-11-01,"1","unrest","NO","all","web",0
"18168",2022-12-01,"2","unrest","NO","all","web",0
"18169",2023-01-01,"1","unrest","NO","all","web",0
"18170",2023-02-01,"1","unrest","NO","all","web",0
"18171",2004-01-01,"0","unrest","OM","all","web",0
"18172",2004-02-01,"0","unrest","OM","all","web",0
"18173",2004-03-01,"0","unrest","OM","all","web",0
"18174",2004-04-01,"100","unrest","OM","all","web",0
"18175",2004-05-01,"0","unrest","OM","all","web",0
"18176",2004-06-01,"0","unrest","OM","all","web",0
"18177",2004-07-01,"0","unrest","OM","all","web",0
"18178",2004-08-01,"0","unrest","OM","all","web",0
"18179",2004-09-01,"0","unrest","OM","all","web",0
"18180",2004-10-01,"0","unrest","OM","all","web",0
"18181",2004-11-01,"0","unrest","OM","all","web",0
"18182",2004-12-01,"0","unrest","OM","all","web",0
"18183",2005-01-01,"88","unrest","OM","all","web",0
"18184",2005-02-01,"0","unrest","OM","all","web",0
"18185",2005-03-01,"0","unrest","OM","all","web",0
"18186",2005-04-01,"0","unrest","OM","all","web",0
"18187",2005-05-01,"0","unrest","OM","all","web",0
"18188",2005-06-01,"0","unrest","OM","all","web",0
"18189",2005-07-01,"0","unrest","OM","all","web",0
"18190",2005-08-01,"0","unrest","OM","all","web",0
"18191",2005-09-01,"51","unrest","OM","all","web",0
"18192",2005-10-01,"69","unrest","OM","all","web",0
"18193",2005-11-01,"72","unrest","OM","all","web",0
"18194",2005-12-01,"0","unrest","OM","all","web",0
"18195",2006-01-01,"47","unrest","OM","all","web",0
"18196",2006-02-01,"0","unrest","OM","all","web",0
"18197",2006-03-01,"0","unrest","OM","all","web",0
"18198",2006-04-01,"0","unrest","OM","all","web",0
"18199",2006-05-01,"0","unrest","OM","all","web",0
"18200",2006-06-01,"0","unrest","OM","all","web",0
"18201",2006-07-01,"0","unrest","OM","all","web",0
"18202",2006-08-01,"72","unrest","OM","all","web",0
"18203",2006-09-01,"0","unrest","OM","all","web",0
"18204",2006-10-01,"0","unrest","OM","all","web",0
"18205",2006-11-01,"0","unrest","OM","all","web",0
"18206",2006-12-01,"0","unrest","OM","all","web",0
"18207",2007-01-01,"0","unrest","OM","all","web",0
"18208",2007-02-01,"0","unrest","OM","all","web",0
"18209",2007-03-01,"0","unrest","OM","all","web",0
"18210",2007-04-01,"0","unrest","OM","all","web",0
"18211",2007-05-01,"51","unrest","OM","all","web",0
"18212",2007-06-01,"0","unrest","OM","all","web",0
"18213",2007-07-01,"0","unrest","OM","all","web",0
"18214",2007-08-01,"25","unrest","OM","all","web",0
"18215",2007-09-01,"0","unrest","OM","all","web",0
"18216",2007-10-01,"68","unrest","OM","all","web",0
"18217",2007-11-01,"0","unrest","OM","all","web",0
"18218",2007-12-01,"0","unrest","OM","all","web",0
"18219",2008-01-01,"0","unrest","OM","all","web",0
"18220",2008-02-01,"0","unrest","OM","all","web",0
"18221",2008-03-01,"0","unrest","OM","all","web",0
"18222",2008-04-01,"0","unrest","OM","all","web",0
"18223",2008-05-01,"0","unrest","OM","all","web",0
"18224",2008-06-01,"0","unrest","OM","all","web",0
"18225",2008-07-01,"0","unrest","OM","all","web",0
"18226",2008-08-01,"49","unrest","OM","all","web",0
"18227",2008-09-01,"0","unrest","OM","all","web",0
"18228",2008-10-01,"0","unrest","OM","all","web",0
"18229",2008-11-01,"0","unrest","OM","all","web",0
"18230",2008-12-01,"0","unrest","OM","all","web",0
"18231",2009-01-01,"13","unrest","OM","all","web",0
"18232",2009-02-01,"0","unrest","OM","all","web",0
"18233",2009-03-01,"0","unrest","OM","all","web",0
"18234",2009-04-01,"11","unrest","OM","all","web",0
"18235",2009-05-01,"0","unrest","OM","all","web",0
"18236",2009-06-01,"0","unrest","OM","all","web",0
"18237",2009-07-01,"0","unrest","OM","all","web",0
"18238",2009-08-01,"30","unrest","OM","all","web",0
"18239",2009-09-01,"0","unrest","OM","all","web",0
"18240",2009-10-01,"0","unrest","OM","all","web",0
"18241",2009-11-01,"0","unrest","OM","all","web",0
"18242",2009-12-01,"0","unrest","OM","all","web",0
"18243",2010-01-01,"0","unrest","OM","all","web",0
"18244",2010-02-01,"0","unrest","OM","all","web",0
"18245",2010-03-01,"0","unrest","OM","all","web",0
"18246",2010-04-01,"0","unrest","OM","all","web",0
"18247",2010-05-01,"0","unrest","OM","all","web",0
"18248",2010-06-01,"0","unrest","OM","all","web",0
"18249",2010-07-01,"0","unrest","OM","all","web",0
"18250",2010-08-01,"0","unrest","OM","all","web",0
"18251",2010-09-01,"0","unrest","OM","all","web",0
"18252",2010-10-01,"0","unrest","OM","all","web",0
"18253",2010-11-01,"0","unrest","OM","all","web",0
"18254",2010-12-01,"10","unrest","OM","all","web",0
"18255",2011-01-01,"0","unrest","OM","all","web",0
"18256",2011-02-01,"37","unrest","OM","all","web",0
"18257",2011-03-01,"36","unrest","OM","all","web",0
"18258",2011-04-01,"4","unrest","OM","all","web",0
"18259",2011-05-01,"0","unrest","OM","all","web",0
"18260",2011-06-01,"11","unrest","OM","all","web",0
"18261",2011-07-01,"0","unrest","OM","all","web",0
"18262",2011-08-01,"6","unrest","OM","all","web",0
"18263",2011-09-01,"0","unrest","OM","all","web",0
"18264",2011-10-01,"0","unrest","OM","all","web",0
"18265",2011-11-01,"0","unrest","OM","all","web",0
"18266",2011-12-01,"0","unrest","OM","all","web",0
"18267",2012-01-01,"5","unrest","OM","all","web",0
"18268",2012-02-01,"6","unrest","OM","all","web",0
"18269",2012-03-01,"4","unrest","OM","all","web",0
"18270",2012-04-01,"0","unrest","OM","all","web",0
"18271",2012-05-01,"0","unrest","OM","all","web",0
"18272",2012-06-01,"0","unrest","OM","all","web",0
"18273",2012-07-01,"0","unrest","OM","all","web",0
"18274",2012-08-01,"0","unrest","OM","all","web",0
"18275",2012-09-01,"3","unrest","OM","all","web",0
"18276",2012-10-01,"0","unrest","OM","all","web",0
"18277",2012-11-01,"4","unrest","OM","all","web",0
"18278",2012-12-01,"0","unrest","OM","all","web",0
"18279",2013-01-01,"0","unrest","OM","all","web",0
"18280",2013-02-01,"0","unrest","OM","all","web",0
"18281",2013-03-01,"0","unrest","OM","all","web",0
"18282",2013-04-01,"0","unrest","OM","all","web",0
"18283",2013-05-01,"0","unrest","OM","all","web",0
"18284",2013-06-01,"0","unrest","OM","all","web",0
"18285",2013-07-01,"0","unrest","OM","all","web",0
"18286",2013-08-01,"2","unrest","OM","all","web",0
"18287",2013-09-01,"3","unrest","OM","all","web",0
"18288",2013-10-01,"0","unrest","OM","all","web",0
"18289",2013-11-01,"0","unrest","OM","all","web",0
"18290",2013-12-01,"0","unrest","OM","all","web",0
"18291",2014-01-01,"0","unrest","OM","all","web",0
"18292",2014-02-01,"0","unrest","OM","all","web",0
"18293",2014-03-01,"0","unrest","OM","all","web",0
"18294",2014-04-01,"0","unrest","OM","all","web",0
"18295",2014-05-01,"0","unrest","OM","all","web",0
"18296",2014-06-01,"0","unrest","OM","all","web",0
"18297",2014-07-01,"0","unrest","OM","all","web",0
"18298",2014-08-01,"0","unrest","OM","all","web",0
"18299",2014-09-01,"2","unrest","OM","all","web",0
"18300",2014-10-01,"0","unrest","OM","all","web",0
"18301",2014-11-01,"0","unrest","OM","all","web",0
"18302",2014-12-01,"0","unrest","OM","all","web",0
"18303",2015-01-01,"0","unrest","OM","all","web",0
